Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2129,Koala_NR2112,Koala_NR2113,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo_Mandible,Koala_Brenda_Mandible,Koala_Cascade_Mandible,Koala_Cedar_Mandible,Koala_Crockett_Mandible,Koala_Eddie_Mandible,Koala_Mandy_Mandible
X Mandibular body CUR L 3,54.46749878,-51.29974976,59.77105103,-43.72124329,59.77732544,-34.84003296,72.33817139,-19.84177246,74.72022095,-12.98113098,79.72935181,-12.82602997,-49.67335815,34.37344971,-38.66780701,44.25052795,-46.05185242,46.98412781,-40.64846497,57.73123779,13.9970108,13.22935944,8.26812973,-20.61740112,14.12187195,14.60670013,10.4146965
Y Mandibular body CUR L 3,-127.6110107,-101.443219,131.2747437,107.5861206,368.1609863,333.4198486,-126.4990723,-114.1514771,127.5609375,108.347998,353.643042,348.9140625,-94.24720459,-89.91107178,136.4880371,133.0873047,379.4533691,345.7483887,612.7646484,584.2785156,30.61764221,18.06009979,20.52635498,77.50019531,15.47154694,12.5564003,29.53348389
Z Mandibular body CUR L 3,-669.8553711,-670.7067383,-669.8827637,-671.6496582,-670.0647461,-673.7367188,-605.1649414,-613.4011719,-606.7049316,-614.4679688,-605.8669434,-615.0961914,-861.5754883,-863.6428711,-863.2835938,-862.6484375,-863.0726563,-862.5305664,-863.850293,-860.7133789,-1281.296875,-1281.147656,-1280.137891,-1223.883984,-1282.437793,-1280.292285,-1293.466992
X Mandibular body CUR L 2,52.30307617,-52.50386353,57.68371582,-45.52025452,57.90716553,-37.20427856,70.30532837,-22.04181213,72.93307495,-14.88696747,77.52174683,-13.69988251,-51.56067505,31.83627014,-40.82455139,42.07135315,-48.67990417,44.870578,-41.85182495,54.70952148,12.18399429,10.97999039,7.877738953,-19.44930573,11.89682922,13.38800049,9.602960205
Y Mandibular body CUR L 2,-134.6429565,-107.9992188,121.5667725,100.3756592,361.1479736,326.1425049,-133.1401978,-121.1860107,119.7715332,100.861792,345.1911133,340.5111816,-102.063623,-97.19710693,129.6920776,126.777063,372.0783936,337.9631348,606.4146973,576.0554688,22.94407806,11.67337112,13.62713013,70.89262085,9.030892181,5.020600128,23.36212158
Z Mandibular body CUR L 2,-669.5308105,-669.6918945,-668.8704102,-671.5744141,-670.1066406,-672.7763672,-605.8024414,-612.8350586,-606.1100098,-613.3980957,-606.2906738,-613.9705078,-860.7395508,-863.6397461,-862.9262695,-861.8883789,-862.322168,-862.0390625,-862.7151367,-860.0283203,-1281.115234,-1280.056738,-1278.50498,-1224.330273,-1280.822168,-1278.945996,-1294.216602
X Mandibular body CUR L 12,65.94960327,-33.7515625,72.65894165,-29.28127441,67.67143555,-13.2284317,82.54569092,-2.768392372,82.15639648,0.223887444,87.82720337,0.828384399,-34.15623169,48.96825562,-23.24452667,55.43290405,-24.39148407,57.97560425,-25.81663208,70.63657837,22.42399902,26.43537292,9.794657135,-27.49024048,27.1760376,22.80970001,17.27720032
Y Mandibular body CUR L 12,-64.40979004,-53.98927002,184.2381592,151.9056519,419.192041,387.5212402,-66.96942749,-64.46807251,182.2650024,160.5111694,404.7784912,400.2680664,-43.60867615,-42.77370911,192.9490845,181.6945313,435.7622559,402.242627,658.2531738,642.429248,77.22138062,64.32755737,68.13190918,130.234436,72.32605591,71.18569946,67.04361572
Z Mandibular body CUR L 12,-644.3214355,-651.5302734,-637.6473633,-641.9335938,-638.6,-637.5425293,-574.4179199,-587.3855469,-575.8774414,-591.987793,-571.3117188,-589.489209,-833.6265625,-834.5962891,-835.919043,-839.6104492,-839.1810547,-830.6365234,-843.1292969,-829.5797852,-1254.827832,-1256.621973,-1259.298145,-1244.735254,-1257.97168,-1255.486816,-1265.431543
X Mandibular body CUR L 11,66.65487671,-34.95445862,74.49499512,-29.41633301,69.43424683,-15.92867584,83.92562256,-3.056542397,83.35968018,0.005130447,89.53544312,0.406172419,-34.53503723,49.24285583,-24.77085114,56.63879395,-25.404422,58.95314331,-27.39620361,70.54832153,23.08943024,26.5741333,11.29674225,-27.57706909,27.66609802,23.43820038,18.52073517
Y Mandibular body CUR L 11,-67.81221313,-56.22439575,181.9017456,150.6583496,417.4303711,385.3237793,-70.3682373,-66.41738281,180.5210815,157.6688843,402.8702148,398.3925049,-45.61097107,-44.78921509,191.2251099,179.5686523,433.0477051,398.8123291,657.110498,640.3912109,74.96887207,61.7767334,65.72241211,127.5046387,68.80675659,68.49320068,65.24179077
Z Mandibular body CUR L 11,-650.8783691,-656.4810059,-644.0200684,-648.3467773,-645.434668,-645.1999512,-580.3798828,-593.2143555,-582.4701172,-596.3704102,-577.4399414,-595.2317871,-839.7400391,-840.6200195,-842.6029297,-844.9876953,-845.6143555,-836.5858398,-848.4289063,-835.8748047,-1259.77998,-1261.867871,-1264.342578,-1239.054004,-1264.523926,-1262.579395,-1269.701758
X Mandibular body CUR L 10,66.49537964,-37.28503418,73.56159058,-31.82611694,67.7494873,-19.51836243,83.26993408,-5.156642914,82.92183228,-1.295609665,89.24554443,-1.108634567,-36.02218628,48.10482483,-27.05565491,56.64525146,-27.77880554,57.54347534,-29.46618042,69.96012573,22.38916931,25.3175827,11.71296234,-26.54042969,25.79754944,22.67339935,19.17951508
Y Mandibular body CUR L 10,-74.25421753,-60.28986816,177.2675903,146.9329834,412.9791016,381.6072266,-76.2234314,-69.98414307,175.43927,153.0108643,398.713501,394.8016357,-49.26853333,-48.37955322,187.0636353,174.9430542,427.9146484,393.44375,653.2535156,635.4769043,71.12484741,57.46202393,62.22754517,122.0587769,63.02775269,63.19180298,62.24282227
Z Mandibular body CUR L 10,-655.9998047,-660.5446777,-649.592334,-653.7091797,-651.2665039,-652.3713379,-586.1722656,-598.4006348,-587.7611816,-600.3640625,-583.6993164,-600.4418945,-845.3755859,-846.3021484,-848.2757813,-849.3553711,-850.8564453,-842.3253906,-852.6257813,-841.4401367,-1264.311426,-1266.724023,-1269.238672,-1234.812109,-1269.862598,-1268.27959,-1274.059668
X Mandibular body CUR L 1,50.0021698,-54.55878296,55.61652222,-47.96908875,55.34002686,-40.64569397,67.69417725,-24.54503632,69.75812988,-17.3590744,74.27382202,-14.84270935,-54.28450317,29.15126953,-43.42893372,40.01552429,-51.66499023,41.90055542,-43.66497498,50.93456726,9.394340515,8.195033264,6.878517914,-17.45080414,9.647028351,11.52860031,8.101888275
Y Mandibular body CUR L 1,-141.1667114,-114.1916504,112.7703491,93.84458008,354.3252686,319.4166016,-139.1932251,-128.063916,112.6244629,93.95756836,337.6522217,332.4886719,-109.0162476,-104.1185669,123.5349487,120.3674316,365.7922119,330.4606201,600.3912598,568.355127,15.61095123,5.126295853,6.824210358,64.88733521,2.197012138,-2.530699921,17.17181854
Z Mandibular body CUR L 1,-669.2602051,-668.2361816,-668.725293,-670.694043,-670.4060547,-672.498291,-605.9548828,-612.5342773,-604.805127,-612.0834961,-606.9437988,-612.9001465,-859.9213867,-863.8019531,-862.5618164,-861.2782227,-861.5453125,-860.75625,-861.428418,-859.2213867,-1280.412305,-1279.116113,-1276.819141,-1224.943457,-1279.790625,-1277.900391,-1294.991309
X M3 / M4 R,27.43991089,-66.05604248,33.79079895,-62.24951782,34.7188446,-56.04649658,44.55112,-41.21442261,49.72943726,-32.98607178,52.3168335,-31.54754028,-67.48568115,11.17507172,-60.35638428,20.35620117,-65.50928955,21.63371429,-58.45315552,29.75014954,-8.893758392,-9.635460663,-14.01091461,1.568934345,-9.887268829,-10.31900024,-12.25771713
Y M3 / M4 R,-123.2323608,-95.7555481,131.1458008,107.4780029,370.1575684,334.7171143,-121.9677856,-112.0492065,132.6142578,113.632666,353.3827393,349.3236328,-91.15531006,-88.37045288,139.6036621,136.7482788,383.2500977,351.2252441,616.2777832,589.4282715,34.13153992,27.45097351,24.80372009,82.98926392,23.60857697,16.41880035,32.03582153
Z M3 / M4 R,-651.5733887,-650.2818848,-650.3109375,-648.1251465,-651.0249023,-645.8955078,-588.9912109,-592.6052246,-588.4227051,-591.1294922,-589.8587402,-594.9538574,-838.4083008,-844.8830078,-836.4175781,-846.2005859,-838.2788086,-844.2421875,-841.7421875,-840.9347656,-1265.408691,-1265.790527,-1267.173633,-1243.411133,-1261.025,-1257.748828,-1275.84834
X M3 / M4 L,55.61132813,-42.76166382,61.10460815,-35.92772827,61.35900879,-25.67313843,73.79254761,-12.53867874,75.74016113,-8.135375977,79.81615601,-6.111554718,-41.33669739,37.12122192,-30.54384155,46.69584351,-38.70966797,48.835495,-33.55106201,59.65339355,17.27848663,15.81835175,8.046531677,-24.10554504,19.08317719,18.50440063,13.07548218
Y M3 / M4 L,-123.1307983,-95.26481934,129.7800415,107.6160034,369.9402832,333.4369629,-123.5957397,-112.4974854,133.4709961,113.5179443,352.0391846,348.951709,-91.15130615,-90.38341675,140.4780884,136.6903687,382.2011475,350.1518799,616.1389648,586.864209,33.24873047,24.52875671,28.57734985,84.94908447,23.56776733,19.38309937,32.59659729
Z M3 / M4 L,-647.526123,-654.1365723,-646.1928711,-651.4971191,-646.7291992,-650.4099609,-583.5869141,-596.4032227,-584.56875,-592.7637695,-584.1813965,-595.670459,-843.737207,-843.2902344,-841.2400391,-843.1505859,-842.3862305,-840.5311523,-844.905957,-835.9048828,-1261.131348,-1260.70166,-1261.757324,-1244.399316,-1258.933203,-1255.727832,-1271.493652
X M2 / M3 R,28.37791443,-66.51768799,34.32937927,-61.9460144,35.7317688,-56.0086853,45.33676147,-40.23379822,50.4065979,-33.53112488,52.73931274,-30.96963501,-67.55606689,11.09651489,-60.28092041,21.05012207,-65.9928772,22.06916962,-58.34052734,29.80857849,-9.48131485,-9.664074707,-11.90325241,0.952225876,-9.926954651,-9.259400177,-10.9946434
Y M2 / M3 R,-131.7133789,-104.1465454,122.8840454,99.64609375,362.904834,326.9907471,-129.1311035,-119.4915649,124.3188477,105.6042969,345.1296387,340.6909424,-100.024115,-96.42667847,131.1477417,129.1744141,375.025415,342.8152588,608.817041,580.4728516,26.33699951,19.48254547,15.80820923,75.47627563,15.82048798,8.195700073,24.6030304
Z M2 / M3 R,-652.4478516,-650.6326172,-651.7411133,-651.2573242,-653.2685059,-648.61875,-590.2402344,-594.1366211,-590.2147461,-592.4832031,-592.5024414,-596.0142578,-840.4419922,-847.3480469,-839.1509766,-847.8851563,-839.5398438,-846.697168,-844.0149414,-842.4458984,-1266.543555,-1267.13418,-1266.683105,-1242.06709,-1262.390234,-1259.061133,-1280.241113
X M2 / M3 L,55.52089233,-43.18840027,60.63186646,-37.2072937,60.96802979,-26.90916748,72.95950317,-14.94192657,75.44217529,-7.683023834,79.76113892,-6.378575897,-42.01616821,36.64992981,-31.23985901,46.2553833,-39.85979309,48.17114868,-34.14500732,58.5772583,16.80444946,14.68122253,10.05185623,-24.29749908,18.68573303,18.42769928,13.10830841
Y M2 / M3 L,-131.5482666,-103.671875,121.9926147,99.60596313,362.9529297,325.5630371,-132.0288818,-119.4902832,124.9410889,105.2779785,343.9207031,340.3363281,-99.41798096,-97.68005371,131.2200684,129.1764038,374.9724365,342.3293213,608.153418,578.6311523,25.41229706,17.33686371,19.64632568,77.30998535,15.07819977,10.65899963,25.44223175
Z M2 / M3 L,-648.4771973,-654.7757813,-648.0326172,-654.4700684,-649.1652832,-652.5583496,-584.4260254,-597.239209,-586.1876465,-594.7399414,-587.4730957,-596.8524414,-845.8039063,-845.647168,-843.7420898,-844.6741211,-844.0822266,-843.2014648,-847.1083984,-838.2522461,-1262.658008,-1262.302344,-1261.520801,-1242.753906,-1260.210059,-1257.337988,-1276.114063
X M1 / M2 R,29.32968445,-65.85667725,34.64202881,-60.79033203,36.3754425,-55.58189087,46.53285522,-39.27007141,50.86306152,-32.89159241,53.66784668,-29.80621643,-66.31663208,11.82575836,-58.83027954,21.9252533,-65.36054688,22.85230865,-57.30118408,30.36013794,-9.26732254,-9.819534302,-9.62707901,-0.390877795,-9.531407928,-8.168199921,-9.59812851
Y M1 / M2 R,-140.1226685,-112.207605,115.0712769,91.03814087,354.6329102,318.5037354,-138.4834351,-128.0817505,115.4185059,96.9571106,336.3011963,333.0519531,-108.2914185,-104.5551636,122.5522339,120.6971558,366.8174805,334.3239014,600.0729492,572.291748,18.14800873,11.53246918,8.390444946,67.12340698,7.296040344,-0.509100008,16.19696198
Z M1 / M2 R,-651.9503906,-650.3436523,-652.3574219,-652.992627,-654.6410645,-650.4375488,-591.3047852,-594.5414551,-590.2410156,-592.7026367,-594.1047363,-596.3153809,-841.2036133,-848.7442383,-840.684375,-848.55,-839.7916992,-847.0014648,-845.1448242,-842.9011719,-1267.084668,-1267.38252,-1265.657031,-1241.758887,-1262.088281,-1259.271875,-1282.611914
X M1 / M2 L,54.38266602,-44.02684631,59.1894043,-38.55297241,60.51928101,-28.03184814,71.79541626,-15.41940308,74.88218384,-8.143077087,78.84710083,-7.268492126,-42.77106018,35.80775146,-32.9381134,45.25465088,-40.80695801,46.46434326,-35.2437561,56.48945923,16.24312744,13.20987091,11.69007797,-24.59049072,17.49007111,18.39320068,12.98967133
Y M1 / M2 L,-140.0099609,-112.7460693,113.8065796,91.46820679,354.5479736,317.332251,-139.2168701,-127.9702881,117.1215454,97.04938354,335.3024902,332.7102295,-107.6515137,-105.3450195,123.2035278,121.0444092,366.9105957,333.1761719,600.302002,569.5940918,17.57608337,9.404183197,12.03370056,69.11895142,6.444377899,1.818199921,16.45396271
Z M1 / M2 L,-648.613623,-654.3723145,-649.0107422,-656.1083984,-650.4659668,-653.7840332,-585.2407715,-597.0618164,-586.2738281,-594.9797852,-589.1333984,-596.8230469,-846.1577148,-847.1198242,-844.8042969,-845.2788086,-844.7103516,-843.8199219,-847.4460938,-838.5111328,-1262.544336,-1263.125293,-1260.683301,-1242.443652,-1260.357031,-1257.798535,-1279.237109
X Infradentale,42.18868713,-56.4663147,47.08354797,-50.12375488,49.70690613,-44.53552551,58.34697266,-28.48796692,63.97540894,-20.85531921,67.07902832,-18.26765137,-55.19819336,22.74879761,-45.81302185,34.19138184,-53.76547241,33.92080994,-47.13999634,41.37589111,3.453112411,0.013812847,4.78118515,-14.33397675,2.96888237,7.610900116,3.651773453
Y Infradentale,-169.8033447,-133.1321533,87.9286377,70.1036377,330.3535889,294.3963623,-167.6794922,-151.4069092,90.35119019,70.16900024,309.0838379,308.2773926,-133.7325439,-129.6428467,97.15018921,101.1571167,339.5199707,307.0837646,580.3065918,542.5104492,-6.213725281,-15.24201355,-12.39832993,45.78001099,-23.43765717,-30.37019958,-4.783324051
Z Infradentale,-652.9196289,-657.3654785,-657.8679688,-660.692627,-661.3693359,-664.8725586,-593.5592773,-603.2977539,-592.1677734,-598.7305664,-599.2668945,-601.3806152,-850.440332,-854.9484375,-850.3220703,-853.390332,-849.8353516,-850.778418,-851.6954102,-845.2744141,-1271.165723,-1267.987598,-1265.519141,-1236.187793,-1265.367676,-1263.192676,-1291.561719
X Incisor (superior) R,37.10161743,-59.00179443,41.89945679,-53.37105103,44.07108765,-47.3672699,53.2873291,-32.49212646,58.66516724,-24.37811584,61.721521,-22.37161865,-58.37907715,18.04402008,-49.99259949,28.52518616,-57.12669678,28.40689697,-50.3010376,37.45213928,-1.402793884,-4.213779068,-0.678856611,-11.0619133,-1.330728436,2.065800095,-1.205518818
Y Incisor (superior) R,-161.3114868,-129.3640991,93.89568481,72.03375854,334.4585693,297.7697754,-162.4513428,-148.552356,95.61956177,74.14284668,316.4486572,313.279541,-129.5539307,-126.2664307,104.0363037,104.0723022,342.890918,312.5125244,584.5585938,549.3291016,-0.689167929,-10.79580765,-8.378456116,47.25289307,-17.0949295,-22.73690033,-1.612652016
Z Incisor (superior) R,-651.1459961,-651.1434082,-652.4548828,-656.0072754,-656.1608398,-655.987793,-589.2181152,-597.0832031,-587.688916,-592.7897949,-593.2234863,-596.4296875,-843.8147461,-850.1132813,-844.3677734,-846.9037109,-843.4442383,-846.5248047,-846.5227539,-840.5412109,-1266.127441,-1264.900684,-1261.645605,-1243.201367,-1262.13125,-1259.86582,-1286.191309
X Incisor (superior) L,47.67419739,-51.6605957,50.27948303,-46.05761719,53.35003662,-38.83718567,61.73496704,-23.55209045,67.83624268,-15.95259705,70.13733521,-13.33589478,-50.14741211,26.76609802,-40.77244263,37.76235046,-48.50116577,37.49185181,-42.48289185,46.34005737,7.104190063,3.293842697,6.985738373,-18.36862793,8.22021637,11.38820038,6.757086945
Y Incisor (superior) L,-161.5487549,-129.6789429,93.46235962,72.89603271,334.1357666,296.4541016,-162.6570068,-148.0480957,94.8727478,74.40461426,315.5104492,313.1499268,-129.9522217,-125.8040283,104.5661377,103.4776367,343.3898926,312.3238281,584.4897461,548.0686035,-2.132338142,-11.27843704,-7.388464355,48.01057739,-17.4657135,-22.89369965,-1.753399849
Z Incisor (superior) L,-650.4161621,-652.6161621,-650.9106445,-656.2641602,-654.6476074,-657.3920898,-587.3206055,-597.2843262,-586.5104492,-593.4052246,-592.076416,-597.1441406,-845.6441406,-849.5124023,-846.3591797,-845.8172852,-844.7682617,-844.4043945,-847.4064453,-839.6236328,-1264.322168,-1263.347461,-1259.86582,-1242.840918,-1262.136426,-1258.969531,-1285.141797
X Gnathion,44.63631287,-57.99824829,49.88905334,-51.30032349,51.18999023,-44.91088867,63.02625732,-28.74579163,65.05490112,-21.93832397,69.17372437,-19.60144043,-57.83328247,24.29100494,-49.26432495,35.91705017,-56.10958252,36.59519958,-47.30844421,45.72018738,4.846717834,4.199668503,4.462843323,-13.5049118,4.96663475,8.053900146,4.069371414
Y Gnathion,-146.5240479,-118.7425049,107.1287476,88.19061279,348.9299805,314.4435059,-143.7225098,-133.7816772,107.9398315,89.22185669,333.0061768,324.3962158,-114.3263916,-108.238623,118.6771729,115.1643799,360.5392822,324.5725342,594.6421387,563.0663574,9.420500183,0.415714741,0.397283411,59.65245972,-3.427773666,-9.831999969,12.31997833
Z Gnathion,-669.9661621,-667.079248,-668.4769531,-670.9353027,-672.2222168,-673.0115723,-607.3583008,-612.2269043,-604.5537598,-612.0956055,-608.4618652,-612.9994141,-859.5149414,-864.7239258,-862.372168,-861.3990234,-861.5657227,-861.9359375,-861.134668,-860.4451172,-1281.269824,-1279.971875,-1277.511035,-1224.300586,-1280.336621,-1278.753711,-1297.875781
X Coronoid process origin R,23.0089798,-70.08373413,30.00880127,-65.33384399,29.47892456,-60.43461304,40.15706787,-45.82226257,44.2388916,-38.63062134,47.44542236,-36.43262329,-72.25300903,6.443203735,-64.44898071,16.17375031,-70.57584839,16.48206024,-63.82099609,26.61135254,-13.27545319,-12.8168457,-18.56983337,6.728398895,-13.5887619,-14.31790009,-16.51062317
Y Coronoid process origin R,-113.682251,-90.97860107,143.4244629,114.8453247,379.900415,347.8884766,-110.4332397,-103.0618408,142.7772339,120.8855835,364.5799316,358.5463623,-79.94276123,-78.43007813,150.322583,145.5843628,393.8870117,361.1801758,622.4619629,600.1649414,42.89729614,33.41538391,28.41775818,88.16994629,31.31256409,23.15469971,35.66301575
Z Coronoid process origin R,-655.7550781,-651.3204102,-651.7674805,-646.2337402,-650.889502,-644.7421387,-589.1160645,-590.1747559,-585.9265137,-591.7694336,-588.6206055,-594.3671875,-835.4046875,-844.1664063,-833.615332,-845.9681641,-836.7975586,-844.9831055,-843.8999023,-840.8251953,-1266.178125,-1268.384082,-1267.973926,-1241.855566,-1264.741602,-1261.738672,-1275.278125
X Coronoid process origin L,60.74232788,-39.87810059,67.00880737,-32.23012695,66.50084839,-19.43722687,78.44846802,-7.106008148,80.26326294,-2.136422539,84.50723267,-1.31974287,-36.66314392,43.21860046,-25.31783295,50.93761597,-32.73068237,53.86901855,-29.89611511,65.6593811,21.0334259,20.84236145,12.15937958,-28.45250854,23.38833313,21.45200043,16.68267822
Y Coronoid process origin L,-114.208606,-91.79855957,141.3235718,114.6769165,379.9308105,345.0369385,-112.527417,-103.2202148,143.0216675,120.994812,362.862207,360.2669678,-80.12094727,-79.95903931,151.2726563,144.7556152,393.3203613,359.0363037,621.3975098,597.1095703,41.01675415,30.09033813,34.00204468,91.93248291,30.25241089,25.23350067,35.76634827
Z Coronoid process origin L,-649.089502,-656.7511719,-646.0541992,-650.0762695,-645.0642578,-648.2231934,-581.4368652,-593.0962891,-581.8036133,-594.2678223,-579.9594238,-594.9426758,-842.2691406,-842.7657227,-839.9982422,-841.4474609,-842.8561523,-837.7611328,-848.3898438,-834.6385742,-1263.179297,-1261.306836,-1262.944922,-1243.9,-1260.66748,-1258.093848,-1270.458105
X Coronoid process head R,16.4503479,-64.59620361,21.97385254,-60.60396118,20.02609711,-51.69998779,29.24038086,-41.40454712,40.53919983,-34.04544678,37.03378906,-35.34025269,-62.87785645,4.391757202,-56.68834839,9.795240021,-61.79151611,9.963751221,-58.21401367,20.95920105,-22.00692902,-22.07902985,-32.64881592,12.68693237,-21.24282074,-23.11329956,-25.78973999
